id,name,genre,reviews,rating,songs,seconds,genre_black,genre_death,genre_deathcore,genre_doom,genre_folk,genre_gothic,genre_grindcore,genre_heavy,genre_metalcore,genre_power,genre_progressive,genre_symphonic,genre_thrash,word_count,word_count_uniq,words_per_song,words_per_song_uniq,seconds_per_song,word_rate,word_rate_uniq,unique_first_words,N,types,TTR,logTTR,MTLD,logMTLD,vocd-D,logvocd-D
387,Elvenking,Melodic Power/Folk Metal,75,74.4,107,31740,0,0,0,0,1,0,0,0,0,1,0,0,0,28642,3477,267.7,32.5,296.6,0.9024,0.1095,1788,28642,3477,0.1214,0.7945,259.8,5.56,100.7,4.612
37,Dream Theater,Progressive Metal,192,77.38,114,50203,0,0,0,0,0,0,0,0,0,0,1,0,0,26488,3201,232.4,28.08,440.4,0.5276,0.06376,1790,26488,3201,0.1208,0.7925,310.6,5.739,120.9,4.795
1350,Necrophobic,Death/Black Metal,48,86,75,21936,1,1,0,0,0,0,0,0,0,0,0,0,0,13969,2301,186.3,30.68,292.5,0.6368,0.1049,1801,13969,2301,0.1647,0.811,354.3,5.87,95.42,4.558
32861,Scar Symmetry,Melodic Death/Groove Metal,43,76.67,60,16728,0,1,0,0,0,0,0,0,0,0,0,0,0,12303,2083,205.1,34.72,278.8,0.7355,0.1245,1802,12303,2083,0.1693,0.8114,230.9,5.442,129.1,4.86
14633,Anubis Gate,Progressive/Power Metal,26,88,66,23825,0,0,0,0,0,0,0,0,0,1,1,0,0,11555,1991,175.1,30.17,361,0.485,0.08357,1805,11555,1991,0.1723,0.812,237.7,5.471,112.5,4.723
151,My Dying Bride,"Doom/Death Metal (early), Gothic/Doom Metal (later)",125,79.31,103,48284,0,1,0,1,0,1,0,0,0,0,0,0,0,15737,2457,152.8,23.85,468.8,0.3259,0.05089,1806,15737,2457,0.1561,0.8078,479.7,6.173,116.5,4.758
371,Metal Church,Heavy/Power/Thrash Metal,80,80.27,103,32436,0,0,0,0,0,0,0,1,0,1,0,0,1,19002,2579,184.5,25.04,314.9,0.5858,0.07951,1814,19002,2579,0.1357,0.7973,246.3,5.507,109.5,4.696
78,Sepultura,"Death/Thrash Metal (early), Nu-Metal, Groove/Thrash Metal (later)",180,67.93,151,35926,0,1,0,0,0,0,0,0,0,0,0,0,1,18917,2621,125.3,17.36,237.9,0.5266,0.07296,1814,18917,2621,0.1386,0.7993,229.9,5.438,128.5,4.856
1209,Prong,"Crossover/Thrash Metal (early, later); Groove/Industrial Metal (mid)",25,68.67,95,21081,0,0,0,0,0,0,0,0,0,0,0,0,1,15427,2299,162.4,24.2,221.9,0.7318,0.1091,1823,15427,2299,0.149,0.8026,92,4.522,102.3,4.628
172,Symphony X,Progressive Power Metal,133,84.56,74,28586,0,0,0,0,0,0,0,0,0,1,1,0,0,14581,2223,197,30.04,386.3,0.5101,0.07777,1823,14581,2223,0.1525,0.8038,237.9,5.472,112.3,4.722
77,Pantera,"Glam/Heavy Metal (early), Groove Metal (later)",155,71.33,88,23032,0,0,0,0,0,0,0,1,0,0,0,0,0,12930,2241,146.9,25.47,261.7,0.5614,0.0973,1824,12930,2241,0.1733,0.8149,207.3,5.334,118.3,4.773
184,Bathory,"Black/Viking Metal, Thrash Metal",162,80.91,87,26320,1,0,0,0,0,0,0,0,0,0,0,0,1,16351,2587,187.9,29.74,302.5,0.6212,0.09829,1829,16351,2587,0.1582,0.81,290.5,5.672,102.6,4.631
365,Paragon,Power/Speed Metal,26,84.27,96,28773,0,0,0,0,0,0,0,0,0,1,0,0,0,13731,2194,143,22.85,299.7,0.4772,0.07625,1832,13731,2194,0.1598,0.8075,366.4,5.904,87.76,4.475
191,Paradise Lost,"Doom/Death Metal, Gothic Metal/Rock",123,81.47,153,40406,0,1,0,1,0,1,0,0,0,0,0,0,0,16034,2417,104.8,15.8,264.1,0.3968,0.05982,1835,16034,2417,0.1507,0.8046,176.8,5.175,118.2,4.773
1392,Deceased,Death/Thrash/Heavy Metal,31,88.6,45,14295,0,1,0,0,0,0,0,1,0,0,0,0,1,12174,2116,270.5,47.02,317.7,0.8516,0.148,1854,12174,2116,0.1738,0.814,354.1,5.869,114.9,4.744
59780,Ministry,New Wave (early); Industrial/Electronic (mid); Industrial Rock/Metal (later),35,75.8,76,24026,0,0,0,0,0,0,0,0,0,0,0,0,0,10402,1883,136.9,24.78,316.1,0.4329,0.07837,1859,10402,1883,0.181,0.8152,114.3,4.738,127.2,4.846
548,Jag Panzer,Heavy/Power Metal,50,78.33,88,25059,0,0,0,0,0,0,0,1,0,1,0,0,0,14778,2348,167.9,26.68,284.8,0.5897,0.0937,1864,14778,2348,0.1589,0.8084,264.4,5.578,132.5,4.886
983,Faith No More,Avant-garde/Alternative/Heavy Metal,51,82.57,75,18254,0,0,0,0,0,0,0,1,0,0,0,0,0,10254,1892,136.7,25.23,243.4,0.5617,0.1036,1866,10254,1892,0.1845,0.817,203.5,5.316,110.8,4.708
4431,Nightrage,Melodic Death Metal,31,78.29,73,17631,0,1,0,0,0,0,0,0,0,0,0,0,0,10136,1880,138.8,25.75,241.5,0.5749,0.1066,1869,10136,1880,0.1855,0.8173,262.6,5.571,102.4,4.629
344,Impaled Nazarene,Black Metal,41,82.83,128,22305,1,0,0,0,0,0,0,0,0,0,0,0,0,13514,2368,105.6,18.5,174.3,0.6059,0.1062,1871,13514,2368,0.1752,0.8169,273.3,5.61,129.7,4.865
568,Dark Moor,Power Metal,37,69.78,65,20332,0,0,0,0,0,0,0,0,0,1,0,0,0,10745,1974,165.3,30.37,312.8,0.5285,0.09709,1879,10745,1974,0.1837,0.8175,268.1,5.591,105.3,4.656
4,Iced Earth,Power/Thrash Metal,131,74.9,89,28590,0,0,0,0,0,0,0,0,0,1,0,0,1,16683,2585,187.4,29.04,321.2,0.5835,0.09042,1884,16683,2585,0.1549,0.8082,300.8,5.707,122.8,4.811
1114,Threshold,Progressive Metal,35,90.64,99,38231,0,0,0,0,0,0,0,0,0,0,1,0,0,24199,2922,244.4,29.52,386.2,0.633,0.07643,1887,24199,2922,0.1207,0.7906,196.3,5.279,106,4.663
148,Deicide,Death Metal,168,73.17,111,23314,0,1,0,0,0,0,0,0,0,0,0,0,0,21348,2779,192.3,25.04,210,0.9157,0.1192,1889,21348,2779,0.1302,0.7955,349.5,5.857,96.12,4.566
390,Graveland,"Black Metal (early), Pagan/Viking Metal (later)",68,83.08,64,32061,1,0,0,0,0,0,0,0,0,0,0,0,0,12712,2057,198.6,32.14,501,0.3965,0.06416,1897,12712,2057,0.1618,0.8073,424.3,6.05,88.82,4.487
61,Moonspell,Black Metal (early); Gothic Metal (later),70,80.27,89,25894,1,0,0,0,0,1,0,0,0,0,0,0,0,12881,2129,144.7,23.92,290.9,0.4975,0.08222,1905,12881,2129,0.1653,0.8098,162.6,5.091,110.1,4.702
97,Judas Priest,Heavy Metal,297,78.56,185,51177,0,0,0,0,0,0,0,1,0,0,0,0,0,29959,3673,161.9,19.85,276.6,0.5854,0.07177,1905,29959,3673,0.1226,0.7964,184,5.215,129,4.86
39,Nightwish,Symphonic Power Metal,150,75.38,76,25763,0,0,0,0,0,0,0,0,0,1,0,1,0,13968,2339,183.8,30.78,339,0.5422,0.09079,1905,13968,2339,0.1675,0.8128,285.4,5.654,101.2,4.617
267,Scanner,Heavy/Power Metal,28,78.83,50,15652,0,0,0,0,0,0,0,1,0,1,0,0,0,10604,1972,212.1,39.44,313,0.6775,0.126,1915,10604,1972,0.186,0.8185,269,5.595,132.1,4.883
68,Morbid Angel,Death Metal,176,74.4,89,24075,0,1,0,0,0,0,0,0,0,0,0,0,0,13491,2369,151.6,26.62,270.5,0.5604,0.0984,1917,13491,2369,0.1756,0.8171,333.7,5.81,110.8,4.708
31,Samael,"Black Metal (early), Electronic/Industrial Metal (later)",71,82.27,108,25426,1,0,0,0,0,0,0,0,0,0,0,0,0,17858,2576,165.4,23.85,235.4,0.7024,0.1013,1920,17858,2576,0.1442,0.8022,185.4,5.222,114.2,4.738
2332,Insomnium,Melodic Death Metal,72,89.5,61,22928,0,1,0,0,0,0,0,0,0,0,0,0,0,10507,1954,172.2,32.03,375.9,0.4583,0.08522,1927,10507,1954,0.186,0.8183,407.6,6.01,106.2,4.666
314,Rotting Christ,"Grindcore, Black Metal (early); Gothic Metal (mid); Melodic Black Metal (later)",101,85.42,93,27083,1,0,0,0,0,1,1,0,0,0,0,0,0,14011,2377,150.7,25.56,291.2,0.5173,0.08777,1931,14011,2377,0.1697,0.8142,183.7,5.213,102.8,4.633
194,Immolation,Death Metal,96,87.6,88,23761,0,1,0,0,0,0,0,0,0,0,0,0,0,13667,2475,155.3,28.12,270,0.5752,0.1042,1943,13667,2475,0.1811,0.8206,437,6.08,122.6,4.809
10,Arch Enemy,Melodic Death Metal,118,71.2,91,24960,0,1,0,0,0,0,0,0,0,0,0,0,0,10876,2041,119.5,22.43,274.3,0.4357,0.08177,1958,10876,2041,0.1877,0.82,260.9,5.564,120.5,4.791
128,Venom,NWOBHM/Black/Speed Metal,104,74.92,135,33105,1,0,0,0,0,0,0,0,0,0,0,0,0,19142,3174,141.8,23.51,245.2,0.5782,0.09588,1979,19142,3174,0.1658,0.8178,353.7,5.869,132.1,4.883
3666,Draconian,Gothic/Doom/Death Metal,37,85.67,51,20697,0,1,0,1,0,1,0,0,0,0,0,0,0,10042,1980,196.9,38.82,405.8,0.4852,0.09567,1979,10042,1980,0.1972,0.8238,386.7,5.958,104.5,4.65
604,Fates Warning,"Power/Progressive Metal (early), Progressive Metal (later)",70,84.11,66,24719,0,0,0,0,0,0,0,0,0,1,1,0,0,11137,2055,168.7,31.14,374.5,0.4505,0.08313,1991,11137,2055,0.1845,0.8186,221.4,5.4,125.7,4.834
7,Entombed,Death Metal/Death 'n' Roll,60,78.44,97,20969,0,1,0,0,0,0,0,0,0,0,0,0,0,13009,2290,134.1,23.61,216.2,0.6204,0.1092,2006,13009,2290,0.176,0.8166,217.4,5.382,117.6,4.767
702,Kalmah,Melodic Death/Power Metal,57,83.62,71,20346,0,1,0,0,0,0,0,0,0,1,0,0,0,10403,2054,146.5,28.93,286.6,0.5113,0.101,2011,10403,2054,0.1974,0.8246,254.9,5.541,108.1,4.683
487,Suidakra,Melodic Death/Black/Folk Metal,41,77.55,89,23887,1,1,0,0,1,0,0,0,0,0,0,0,0,14116,2423,158.6,27.22,268.4,0.5909,0.1014,2029,14116,2423,0.1716,0.8156,374,5.924,108.6,4.688
157,Kreator,Thrash Metal,203,80.29,130,34548,0,0,0,0,0,0,0,0,0,0,0,0,1,22066,2947,169.7,22.67,265.8,0.6387,0.0853,2032,22066,2947,0.1336,0.7987,253.4,5.535,132.4,4.886
306,Running Wild,Heavy/Power/Speed Metal,99,76.2,147,44784,0,0,0,0,0,0,0,1,0,1,0,0,0,26421,3383,179.7,23.01,304.7,0.59,0.07554,2046,26421,3383,0.128,0.7981,244,5.497,99.45,4.6
859,Tiamat,"Death/Doom Metal (early), Gothic Metal/Rock (later)",36,82.7,90,26114,0,1,0,1,0,1,0,0,0,0,0,0,0,11261,2163,125.1,24.03,290.2,0.4312,0.08283,2054,11261,2163,0.1921,0.8232,337.6,5.822,104.4,4.649
85,The Haunted,Melodic Death/Groove Metal,44,66.44,98,21864,0,1,0,0,0,0,0,0,0,0,0,0,0,15627,2533,159.5,25.85,223.1,0.7147,0.1159,2057,15627,2533,0.1621,0.8116,250.8,5.525,122.9,4.811
179,Death Angel,Thrash Metal,70,78.38,77,21848,0,0,0,0,0,0,0,0,0,0,0,0,1,13575,2463,176.3,31.99,283.7,0.6213,0.1127,2060,13575,2463,0.1814,0.8206,322.1,5.775,134.3,4.9
34,Candlemass,Epic Doom Metal,109,86.75,89,31383,0,0,0,1,0,0,0,0,0,0,0,0,0,13425,2455,150.8,27.58,352.6,0.4278,0.07823,2061,13425,2455,0.1829,0.8213,340.6,5.831,92.13,4.523
155,Destruction,Thrash Metal,101,73.77,115,30654,0,0,0,0,0,0,0,0,0,0,0,0,1,18935,2963,164.7,25.77,266.6,0.6177,0.09666,2080,18935,2963,0.1565,0.8117,220.4,5.395,129.2,4.862
386,Marduk,Black Metal,136,80.64,121,33291,1,0,0,0,0,0,0,0,0,0,0,0,0,19798,3368,163.6,27.83,275.1,0.5947,0.1012,2087,19798,3368,0.1701,0.821,315.2,5.753,104.9,4.653
535,Tankard,Thrash Metal,96,79.29,146,38493,0,0,0,0,0,0,0,0,0,0,0,0,1,30507,3843,209,26.32,263.7,0.7925,0.09984,2089,30507,3843,0.126,0.7994,189,5.242,141.3,4.951
104,Enslaved,Progressive Black/Viking Metal,152,83.5,83,33547,1,0,0,0,0,0,0,0,0,0,1,0,0,12854,2470,154.9,29.76,404.2,0.3832,0.07363,2100,12854,2470,0.1922,0.8257,424.7,6.051,114,4.736
998,Sinister,Death Metal,32,77,98,26667,0,1,0,0,0,0,0,0,0,0,0,0,0,13993,2708,142.8,27.63,272.1,0.5247,0.1015,2104,13993,2708,0.1935,0.828,252.7,5.532,103.6,4.641
542,Anvil,Heavy/Power Metal,50,73.69,148,37183,0,0,0,0,0,0,0,1,0,1,0,0,0,21937,3381,148.2,22.84,251.2,0.59,0.09093,2109,21937,3381,0.1541,0.8129,200.9,5.303,117.7,4.768
142,Helstar,Power/Speed Metal,61,83.78,75,21808,0,0,0,0,0,0,0,0,0,1,0,0,0,13068,2567,174.2,34.23,290.8,0.5992,0.1177,2110,13068,2567,0.1964,0.8283,477.9,6.169,110.6,4.706
1,Amorphis,"Progressive/Death/Doom Metal (early), Melodic Heavy Metal/Rock (later)",132,85.62,130,37115,0,1,0,1,0,0,0,1,0,0,1,0,0,16477,2647,126.7,20.36,285.5,0.4439,0.07132,2113,16477,2647,0.1606,0.8117,192.6,5.261,86.27,4.457
38,Opeth,"Progressive Death Metal, Progressive Rock",240,77.54,95,44258,0,1,0,0,0,0,0,0,0,0,1,0,0,13710,2547,144.3,26.81,465.9,0.3098,0.05755,2115,13710,2547,0.1858,0.8233,468.4,6.149,115,4.745
138,Megadeth,Speed/Thrash Metal (early/later); Heavy Metal/Rock (mid),344,73.2,134,34934,0,0,0,0,0,0,0,1,0,0,0,0,1,24692,3430,184.3,25.6,260.7,0.7068,0.09819,2119,24692,3430,0.1389,0.8048,260.2,5.562,118.6,4.776
173,Exodus,Thrash Metal,156,75.6,91,30714,0,0,0,0,0,0,0,0,0,0,0,0,1,18148,3366,199.4,36.99,337.5,0.5909,0.1096,2128,18148,3366,0.1855,0.8282,480.9,6.176,117.7,4.768
7477,Municipal Waste,Thrash Metal/Crossover,46,77.2,68,7479,0,0,0,0,0,0,0,0,0,0,0,0,1,10520,2220,154.7,32.65,110,1.407,0.2968,2130,10520,2220,0.211,0.832,529.8,6.272,137.8,4.926
1702,Melvins,"Sludge Metal, Various",29,85.59,133,32447,0,0,0,0,0,0,0,0,0,0,0,0,0,12564,2368,94.47,17.8,244,0.3872,0.07298,2152,12564,2368,0.1885,0.8232,279,5.631,120.2,4.789
4280,Master,Death/Thrash Metal,33,81.4,113,26699,0,1,0,0,0,0,0,0,0,0,0,0,1,10591,2265,93.73,20.04,236.3,0.3967,0.08483,2173,10591,2265,0.2139,0.8336,427.7,6.059,123.4,4.816
11,In Flames,"Melodic Death Metal (early), Melodic Groove Metal/Metalcore/Alternative Rock (later)",179,59.67,130,30808,0,1,0,0,0,0,0,0,1,0,0,0,0,17423,2661,134,20.47,237,0.5655,0.08637,2175,17423,2661,0.1527,0.8076,257.6,5.551,102.3,4.628
1153,Enthroned,Black Metal,40,77.78,62,17382,1,0,0,0,0,0,0,0,0,0,0,0,0,10115,2201,163.1,35.5,280.4,0.5819,0.1266,2185,10115,2201,0.2176,0.8346,413.8,6.025,89.75,4.497
197,Krisiun,Death Metal,55,78.7,87,23709,0,1,0,0,0,0,0,0,0,0,0,0,0,13004,2551,149.5,29.32,272.5,0.5485,0.1076,2186,13004,2551,0.1962,0.8281,607.1,6.409,85.43,4.448
186,Cannibal Corpse,Death Metal,210,79,155,32398,0,1,0,0,0,0,0,0,0,0,0,0,0,30442,4505,196.4,29.06,209,0.9396,0.1391,2188,30442,4505,0.148,0.8149,369.1,5.911,163.8,5.099
139,Nile,Brutal/Technical Death Metal,122,82.11,72,21846,0,1,0,0,0,0,0,0,0,0,0,0,0,12007,2559,166.8,35.54,303.4,0.5496,0.1171,2192,12007,2559,0.2131,0.8354,366.9,5.905,87.66,4.473
12,Bal-Sagoth,Symphonic/Epic Black Metal,40,88.33,51,16021,1,0,0,0,0,0,0,0,0,0,0,1,0,21408,3774,419.8,74,314.1,1.336,0.2356,2198,21408,3774,0.1763,0.8259,632.9,6.45,86.13,4.456
1094,Jungle Rot,Death Metal,32,81.67,93,16908,0,1,0,0,0,0,0,0,0,0,0,0,0,11216,2467,120.6,26.53,181.8,0.6634,0.1459,2207,11216,2467,0.22,0.8376,468.6,6.15,143.6,4.967
315,Razor,Speed/Thrash Metal,57,83.88,82,17524,0,0,0,0,0,0,0,0,0,0,0,0,1,13842,2695,168.8,32.87,213.7,0.7899,0.1538,2231,13842,2695,0.1947,0.8284,593.4,6.386,122.3,4.806
59,Lamb of God,Groove Metal/Metalcore,102,67.71,70,17703,0,0,0,0,0,0,0,0,1,0,0,0,0,11831,2507,169,35.81,252.9,0.6683,0.1416,2237,11831,2507,0.2119,0.8346,305.4,5.722,118.5,4.775
419,Sodom,"Black/Speed Metal (early), Thrash Metal (later)",177,81.13,148,34897,1,0,0,0,0,0,0,0,0,0,0,0,1,26055,3863,176,26.1,235.8,0.7466,0.1107,2253,26055,3863,0.1483,0.8123,273,5.61,126,4.836
958,Tourniquet,Thrash/Heavy Metal,35,78.22,97,30243,0,0,0,0,0,0,0,1,0,0,0,0,1,15698,3045,161.8,31.39,311.8,0.5191,0.1007,2256,15698,3045,0.194,0.8302,464.6,6.141,135.2,4.907
74,Falconer,Folk/Power Metal,60,84.12,71,19852,0,0,0,0,1,0,0,0,0,1,0,0,0,10127,2283,142.6,32.15,279.6,0.5101,0.115,2260,10127,2283,0.2254,0.8385,536.1,6.284,101.9,4.624
119,Suffocation,Brutal/Technical Death Metal,104,85,67,17342,0,1,0,0,0,0,0,0,0,0,0,0,0,11964,2521,178.6,37.63,258.8,0.6899,0.1454,2290,11964,2521,0.2107,0.8342,514.2,6.243,122.1,4.805
145,Vader,Death/Thrash Metal,84,84.45,104,21967,0,1,0,0,0,0,0,0,0,0,0,0,1,14469,2782,139.1,26.75,211.2,0.6587,0.1266,2298,14469,2782,0.1923,0.8279,461,6.133,110.4,4.704
892,Septicflesh,Atmospheric/Symphonic Death Metal,57,87.88,75,21365,0,1,0,0,0,0,0,0,0,0,0,1,0,10589,2372,141.2,31.63,284.9,0.4956,0.111,2314,10589,2372,0.224,0.8386,283.3,5.647,100.4,4.609
8,Dark Tranquillity,Melodic Death Metal,116,74.36,115,30156,0,1,0,0,0,0,0,0,0,0,0,0,0,21902,3432,190.5,29.84,262.2,0.7263,0.1138,2316,21902,3432,0.1567,0.8146,270.5,5.6,108,4.682
58,Skyclad,Folk Metal,50,80.6,102,25903,0,0,0,0,1,0,0,0,0,0,0,0,0,26550,4267,260.3,41.83,254,1.025,0.1647,2328,26550,4267,0.1607,0.8205,366.8,5.905,133.1,4.891
2107,Necrodeath,Black/Death/Thrash Metal,30,78.36,77,19257,1,1,0,0,0,0,0,0,0,0,0,0,1,10012,2335,130,30.32,250.1,0.5199,0.1213,2335,10012,2335,0.2332,0.842,270.2,5.599,108.2,4.684
115,Voivod,"Thrash Metal (early), Progressive Metal (later)",79,83,103,32612,0,0,0,0,0,0,0,0,0,0,1,0,1,15387,2965,149.4,28.79,316.6,0.4718,0.09092,2355,15387,2965,0.1927,0.8292,430.6,6.065,141.5,4.952
2381,Goatwhore,Black/Death/Thrash Metal,36,77.71,72,15928,1,1,0,0,0,0,0,0,0,0,0,0,1,16006,3134,222.3,43.53,221.2,1.005,0.1968,2364,16006,3134,0.1958,0.8316,789.8,6.672,70.18,4.251
72,Slayer,Thrash Metal,255,73.17,112,24961,0,0,0,0,0,0,0,0,0,0,0,0,1,21453,3417,191.5,30.51,222.9,0.8595,0.1369,2377,21453,3417,0.1593,0.8158,374.1,5.925,124.7,4.826
296,The Lord Weird Slough Feg,Heavy Metal,51,86.7,86,19866,0,0,0,0,0,0,0,1,0,0,0,0,0,10118,2425,117.7,28.2,231,0.5093,0.1221,2405,10118,2425,0.2397,0.8451,597.7,6.393,109,4.691
79,Origin,Technical Brutal Death Metal,77,73.29,63,13539,0,1,0,0,0,0,0,0,0,0,0,0,0,13213,3239,209.7,51.41,214.9,0.9759,0.2392,2443,13213,3239,0.2451,0.8518,648.5,6.475,156.1,5.05
175,Malevolent Creation,Death Metal,69,81.75,123,28742,0,1,0,0,0,0,0,0,0,0,0,0,0,18294,3329,148.7,27.07,233.7,0.6365,0.1158,2452,18294,3329,0.182,0.8264,445.5,6.099,182.3,5.206
263,Behemoth,Black Metal (early); Black/Death Metal (later),122,79.22,72,19827,1,1,0,0,0,0,0,0,0,0,0,0,0,10602,2556,147.2,35.5,275.4,0.5347,0.1289,2485,10602,2556,0.2411,0.8465,546.8,6.304,119.1,4.78
5450,The Black Dahlia Murder,Melodic Death Metal,73,83.75,78,17441,0,1,0,0,0,0,0,0,0,0,0,0,0,19984,4008,256.2,51.38,223.6,1.146,0.2298,2494,19984,4008,0.2006,0.8378,599.6,6.396,131.5,4.879
187,Psycroptic,Technical Death Metal,38,81,54,15017,0,1,0,0,0,0,0,0,0,0,0,0,0,13462,2984,249.3,55.26,278.1,0.8965,0.1987,2542,13462,2984,0.2217,0.8415,619.9,6.43,143,4.963
21,Meshuggah,"Technical Groove/Thrash Metal (early), Djent (later)",108,75.14,72,24300,0,0,0,0,0,0,0,0,0,0,0,0,1,11533,2962,160.2,41.14,337.5,0.4746,0.1219,2593,11533,2962,0.2568,0.8547,1018,6.926,132.9,4.889
213,Aborted,Death Metal,57,76.8,92,20847,0,1,0,0,0,0,0,0,0,0,0,0,0,15564,3359,169.2,36.51,226.6,0.7466,0.1611,2600,15564,3359,0.2158,0.8412,365,5.9,124.3,4.823
143,Exhumed,Death Metal/Grindcore,34,81,72,13765,0,1,0,0,0,0,1,0,0,0,0,0,0,15598,3542,216.6,49.19,191.2,1.133,0.2573,2771,15598,3542,0.2271,0.8465,541.8,6.295,133.4,4.893
45,Dying Fetus,Brutal Death Metal/Grindcore,66,79.75,62,16783,0,1,0,0,0,0,1,0,0,0,0,0,0,15049,3968,242.7,64,270.7,0.8967,0.2364,2794,15049,3968,0.2637,0.8614,1183,7.076,157.9,5.062
829,Deeds of Flesh,Technical/Brutal Death Metal,28,85.88,67,17093,0,1,0,0,0,0,0,0,0,0,0,0,0,10164,2846,151.7,42.48,255.1,0.5946,0.1665,2798,10164,2846,0.28,0.862,513.5,6.241,138.7,4.933
24,Cradle of Filth,"Death Metal (early), Symphonic Black Metal (mid), Extreme Gothic Metal (later)",157,75.77,126,44097,1,1,0,0,0,1,0,0,0,0,0,1,0,41690,6525,330.9,51.79,350,0.9454,0.148,2849,41690,6525,0.1565,0.8257,874.1,6.773,123.8,4.819
2840,Cattle Decapitation,Progressive Death Metal/Grindcore,76,76.38,85,16599,0,1,0,0,0,0,1,0,0,0,1,0,0,13364,3523,157.2,41.45,195.3,0.8051,0.2122,2949,13364,3523,0.2636,0.8597,618.5,6.427,123.4,4.816
219,Napalm Death,"Hardcore Punk (early), Grindcore/Death Metal (later)",138,78.2,204,34363,0,1,0,0,0,0,1,0,0,0,0,0,0,20135,4951,98.7,24.27,168.4,0.586,0.1441,2980,20135,4951,0.2459,0.8584,603,6.402,146,4.983
17,Cryptopsy,"Brutal/Technical Death Metal, Deathcore (2008)",124,71,62,15993,0,1,1,0,0,0,0,0,0,0,0,0,0,10516,3084,169.6,49.74,258,0.6575,0.1928,3004,10516,3084,0.2933,0.8675,741.4,6.609,151.6,5.021
